,x_box,y_box,width,high,onpix,x_bar,y_bar,x2bar,y2bar,xybar,x2ybr,xy2br,x_ege,xegvy,y_ege,yegvx,target
7436,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0
11055,0.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,20
1324,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3
3540,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,19
14983,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,13
18062,1.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,8
5423,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,15
3258,3.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,21
3528,2.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,4
1225,2.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,7
14857,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
19853,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
2727,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
19829,2.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,7
8640,1.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,18
14049,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,22
5796,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1
13822,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,14
15093,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,4
4449,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,19
11041,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,14
8227,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
5812,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,22
9424,2.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,0.0,3.0,0.0,2.0,24
10579,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,4
9560,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0
5193,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,19
13949,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0,3.0,0.0,2.0,5
19013,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,20
17453,0.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,24
8209,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,18
14085,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,23
17996,2.0,3.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,5
7536,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,22
664,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,7
11853,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,16
11632,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
12718,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
2637,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,24
1179,2.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,3.0,8
6286,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,23
18631,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,13
19701,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,23
11397,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,7
16736,2.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,12
18709,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,2.0,18
1596,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,23
2140,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,19
17262,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,0.0,3.0,0.0,2.0,20
7392,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,9
16671,0.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0
15218,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
9700,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,21
19240,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,23
11860,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,25
5197,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,19
4830,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0
6478,2.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,11
1843,1.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,0.0,4.0,0.0,2.0,19
5831,1.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,24
7696,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
7681,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,25
6399,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,23
9277,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3
1955,0.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,8
4433,0.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,4
12487,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
14327,1.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,24
18821,0.0,3.0,1.0,2.0,0.0,3.0,4.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,19
2091,1.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,5
16349,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,13
13166,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,21
19243,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,6
4321,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,1
7403,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,17
10625,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1
1271,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,25
2652,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4
19171,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,11
1622,1.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0
5519,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
18627,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,2.0,20
16381,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,2
16300,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,12
6385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
5599,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,18
8832,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,17
17138,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,17
17269,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,0
8417,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
13803,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,22
14452,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,9
9484,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,5
8233,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,15
2955,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,2
3760,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,25
14197,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
19160,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,22
5097,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11
5304,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,18
8059,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,20
14811,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,15
9682,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,23
9162,2.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,7
10392,0.0,2.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,4.0,1.0,4.0,0.0,2.0,0.0,2.0,9
12877,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,11
13132,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,3.0,0.0,2.0,24
14255,1.0,4.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,5
11718,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,4
1038,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,1.0,19
16393,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,3
18783,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,0.0,2.0,1.0,2.0,2
3633,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,20
12368,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,1
10558,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
2670,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,11
1719,1.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,19
19190,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,20
3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
877,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,11
15102,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,11
3817,3.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,23
12796,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,23
16768,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,13
19064,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,24
4764,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,22
6800,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
18776,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,11
18263,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,11
9339,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,25
13801,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,3.0,5
1120,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,7
19590,0.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,15
16218,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,2.0,12
538,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,21
8274,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,3
16794,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,18
3605,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,20
12021,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,3.0,1.0,3.0,23
4681,1.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,4.0,3.0,0.0,3.0,0.0,2.0,24
9863,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
16554,2.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,7
365,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,13
11573,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1
3868,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,5
8181,2.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,13
9844,0.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
2187,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,14
15294,0.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0
5516,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3
8741,2.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,17
15939,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,20
13042,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,19
12782,1.0,3.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,5
12201,1.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,2.0,13
17780,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,16
7778,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,2.0,1.0,3.0,6
2436,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3
5713,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,4
1944,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,4
3087,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,18
6677,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,12
1721,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,1
14550,1.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,7
3950,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
8794,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,21
6924,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,4
2866,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0
7186,0.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,22
7610,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,17
9128,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,2.0,0.0,2.0,5
10060,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,20
6835,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,19
14831,1.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,4.0,3.0,0.0,3.0,0.0,2.0,24
14444,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,17
15270,0.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
11735,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,23
14280,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,6
5870,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,2.0,15
19721,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,23
12264,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,10
5207,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,3
17973,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,7
11734,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,13
417,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,19
17119,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,8
8025,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,15
686,1.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0
9699,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3
1062,2.0,4.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,3.0,0
11396,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,6
7199,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,8
12742,0.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,2.0,15
14767,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,20
1579,0.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,9
3873,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,14
12443,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,24
15354,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,1
18124,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,3
15062,2.0,3.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,0.0,2.0,22
13242,2.0,4.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,3.0,12
