,age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,target
28716,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
17582,2.0,0.0,2.0,0.0,0.0,2.0,5.0,15.0,4.0,3.0,1.0,4.0,1.0,39.0,0
26043,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,4.0,3.0,0.0,0.0,39.0,0
11395,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0
21354,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
12632,0.0,1.0,2.0,0.0,0.0,1.0,6.0,11.0,0.0,3.0,1.0,4.0,1.0,39.0,0
14272,2.0,0.0,3.0,0.0,0.0,3.0,5.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0
30274,2.0,0.0,2.0,0.0,0.0,1.0,5.0,11.0,4.0,12.0,2.0,4.0,1.0,0.0,0
24251,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,4.0,4.0,0.0,39.0,0
18950,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,13.0,1.0,4.0,0.0,39.0,0
44810,3.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
29819,2.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
23922,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,2.0,3.0,0.0,4.0,1.0,39.0,0
3425,0.0,1.0,3.0,0.0,0.0,0.0,4.0,7.0,4.0,8.0,3.0,4.0,1.0,39.0,0
3898,0.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,4.0,8.0,3.0,4.0,1.0,39.0,0
1919,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,1.0,1.0,4.0,0.0,39.0,0
31287,1.0,0.0,2.0,0.0,1.0,2.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0
31344,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,1.0,4.0,1.0,39.0,0
25750,2.0,1.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,13.0,1.0,2.0,1.0,39.0,0
36675,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,1.0,1.0,4.0,1.0,39.0,0
13520,0.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0
29219,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
20029,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,5.0,0.0,4.0,4.0,0.0,39.0,0
44048,3.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,1.0,4.0,0.0,39.0,0
24646,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,0
8164,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,7.0,3.0,4.0,1.0,39.0,0
34052,0.0,1.0,2.0,0.0,2.0,1.0,4.0,11.0,4.0,12.0,3.0,4.0,1.0,39.0,0
30855,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
8909,1.0,0.0,4.0,0.0,0.0,1.0,4.0,10.0,4.0,10.0,1.0,4.0,1.0,39.0,1
7655,1.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,8.0,5.0,4.0,0.0,39.0,0
8936,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,1
3438,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1
21172,2.0,0.0,2.0,0.0,2.0,1.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1
3437,3.0,0.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
20174,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,6.0,3.0,4.0,1.0,39.0,0
34227,1.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,2.0,14.0,0.0,4.0,1.0,20.0,0
40331,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,39.0,0
14801,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,6.0,3.0,4.0,1.0,39.0,0
26338,0.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,3.0,4.0,1.0,39.0,0
33729,1.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,0.0,4.0,1.0,39.0,0
38457,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,3.0,2.0,1.0,39.0,0
37452,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1
8619,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0
24309,0.0,1.0,4.0,0.0,0.0,3.0,4.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
43618,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
47939,1.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,1
7946,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,7.0,1.0,4.0,1.0,39.0,0
28322,0.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
36696,0.0,0.0,2.0,0.0,0.0,2.0,6.0,11.0,5.0,3.0,3.0,2.0,1.0,39.0,0
43330,0.0,2.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0
19367,1.0,0.0,4.0,0.0,0.0,2.0,2.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
21083,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
7608,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,0
47890,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,14.0,3.0,4.0,1.0,39.0,0
14054,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,5.0,4.0,0.0,39.0,0
14047,3.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,6.0,12.0,4.0,4.0,0.0,39.0,0
25315,3.0,0.0,4.0,0.0,0.0,0.0,6.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
46973,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,2.0,5.0,0.0,4.0,1.0,39.0,0
12086,3.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,6.0,12.0,1.0,4.0,0.0,39.0,1
33576,1.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,2.0,3.0,0.0,4.0,1.0,39.0,1
39911,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,3.0,3.0,4.0,1.0,39.0,0
21697,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,3.0,4.0,1.0,39.0,0
26161,2.0,1.0,3.0,0.0,0.0,2.0,7.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
19366,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,3.0,4.0,4.0,1.0,39.0,0
6224,2.0,0.0,4.0,0.0,0.0,1.0,2.0,12.0,2.0,10.0,5.0,4.0,0.0,39.0,1
39275,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,8.0,3.0,4.0,0.0,39.0,0
9870,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,3.0,4.0,0.0,39.0,0
37304,3.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,7.0,0.0,4.0,1.0,5.0,0
47732,0.0,1.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,10.0,3.0,4.0,1.0,39.0,0
33457,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,4.0,1.0,4.0,1.0,39.0,0
10440,0.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,3.0,4.0,1.0,39.0,0
40694,1.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,12.0,0.0,4.0,1.0,39.0,0
12442,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1
41643,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,39.0,0
31373,2.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
26469,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,4.0,8.0,3.0,4.0,1.0,39.0,0
44661,2.0,0.0,3.0,0.0,0.0,1.0,6.0,9.0,0.0,12.0,4.0,4.0,0.0,39.0,0
7000,0.0,0.0,4.0,0.0,0.0,2.0,4.0,10.0,2.0,10.0,0.0,4.0,1.0,39.0,1
28740,3.0,0.0,2.0,0.0,0.0,1.0,5.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1
48135,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,5.0,6.0,2.0,4.0,0.0,39.0,0
43992,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,7.0,1.0,4.0,1.0,39.0,0
23956,2.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
33136,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,1.0,5.0,4.0,0.0,39.0,1
34304,0.0,0.0,4.0,0.0,0.0,4.0,4.0,10.0,4.0,10.0,1.0,4.0,0.0,39.0,0
17205,0.0,0.0,2.0,0.0,1.0,1.0,4.0,15.0,4.0,3.0,3.0,4.0,1.0,39.0,0
36474,0.0,0.0,2.0,0.0,2.0,1.0,4.0,11.0,4.0,1.0,3.0,1.0,1.0,30.0,0
4179,1.0,1.0,3.0,0.0,0.0,1.0,2.0,9.0,4.0,10.0,1.0,4.0,0.0,39.0,0
7593,2.0,1.0,3.0,0.0,2.0,1.0,7.0,9.0,0.0,10.0,1.0,4.0,0.0,39.0,0
24045,1.0,0.0,2.0,0.0,2.0,1.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
30871,0.0,0.0,4.0,0.0,0.0,0.0,4.0,12.0,4.0,10.0,1.0,1.0,1.0,19.0,0
24333,1.0,0.0,2.0,0.0,0.0,3.0,4.0,15.0,0.0,4.0,4.0,2.0,1.0,39.0,0
22690,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
47363,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,5.0,4.0,0.0,39.0,1
36754,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,0
5340,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,26.0,0
17126,2.0,1.0,4.0,0.0,0.0,2.0,4.0,12.0,2.0,12.0,0.0,4.0,1.0,39.0,1
26976,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,3.0,4.0,0.0,39.0,0
37615,2.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,4.0,0.0,4.0,1.0,39.0,0
28272,1.0,0.0,4.0,0.0,0.0,1.0,2.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
27640,1.0,0.0,4.0,4.0,0.0,3.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
40163,0.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,4.0,10.0,1.0,4.0,0.0,39.0,0
8011,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,2.0,4.0,0.0,39.0,0
697,0.0,0.0,4.0,0.0,2.0,1.0,4.0,12.0,2.0,13.0,0.0,4.0,1.0,39.0,1
48659,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,10.0,1.0,1.0,1.0,19.0,0
4209,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,13.0,3.0,4.0,0.0,39.0,0
19182,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,8.0,0.0,4.0,1.0,11.0,1
45205,0.0,0.0,3.0,0.0,0.0,0.0,7.0,9.0,4.0,1.0,1.0,4.0,0.0,39.0,0
29592,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,0.0,1
33180,1.0,1.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
34596,1.0,0.0,3.0,0.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,4.0,1.0,39.0,0
37968,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,1.0,3.0,4.0,0.0,39.0,0
31187,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,3.0,4.0,1.0,39.0,0
33289,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,2.0,2.0,0.0,39.0,0
16606,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,39.0,0
15670,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,3.0,0.0,4.0,1.0,39.0,1
11642,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,12.0,3.0,4.0,1.0,39.0,0
34948,3.0,0.0,4.0,0.0,0.0,0.0,7.0,14.0,2.0,4.0,0.0,4.0,1.0,39.0,0
18115,0.0,0.0,3.0,0.0,0.0,2.0,7.0,9.0,4.0,4.0,1.0,4.0,1.0,39.0,0
8078,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,4.0,4.0,1.0,39.0,0
18920,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,7.0,1.0,4.0,0.0,39.0,0
39737,3.0,0.0,4.0,0.0,0.0,2.0,6.0,14.0,0.0,10.0,1.0,4.0,1.0,39.0,0
33641,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,3.0,2.0,1.0,1.0,3.0,0
23539,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,8.0,1.0,4.0,0.0,39.0,0
6384,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,10.0,0.0,4.0,1.0,39.0,1
14946,0.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,0.0,1.0,1.0,4.0,0.0,39.0,0
41377,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
29753,1.0,0.0,3.0,0.0,0.0,1.0,6.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0
12908,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,39.0,0
6345,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,3.0,4.0,4.0,1.0,39.0,0
27718,1.0,0.0,2.0,0.0,0.0,3.0,4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,0
22757,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,5.0,4.0,0.0,39.0,0
39626,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,4.0,13.0,1.0,4.0,1.0,39.0,0
37712,1.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,4.0,5.0,2.0,0.0,0.0,0
17549,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,0.0,1.0,4.0,4.0,0.0,39.0,0
15888,1.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,6.0,2.0,2.0,0.0,39.0,0
32560,2.0,0.0,2.0,0.0,0.0,1.0,5.0,11.0,2.0,4.0,5.0,4.0,0.0,39.0,1
21470,2.0,0.0,1.0,0.0,0.0,3.0,6.0,5.0,4.0,8.0,2.0,4.0,0.0,39.0,0
45030,3.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,10.0,0.0,2.0,1.0,39.0,1
24164,1.0,0.0,4.0,0.0,0.0,3.0,5.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
23438,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,4.0,12.0,3.0,4.0,0.0,39.0,0
10093,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
17304,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,7.0,0.0,4.0,1.0,39.0,0
22693,2.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,12.0,3.0,4.0,1.0,39.0,0
29670,1.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,0.0,10.0,4.0,4.0,0.0,39.0,0
34569,1.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,2.0,13.0,0.0,4.0,1.0,39.0,1
43514,1.0,0.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,1.0,0.0,4.0,1.0,39.0,0
20078,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,6.0,6.0,2.0,4.0,0.0,39.0,0
7418,2.0,1.0,4.0,0.0,0.0,2.0,5.0,12.0,2.0,4.0,0.0,4.0,1.0,39.0,1
6044,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,2.0,2.0,0.0,23.0,0
43453,0.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,4.0,8.0,2.0,4.0,0.0,39.0,0
18779,2.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,4.0,1.0,4.0,1.0,39.0,1
39693,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,13.0,0.0,4.0,1.0,39.0,0
45958,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,4.0,1.0,4.0,1.0,33.0,0
34290,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0
37413,1.0,0.0,2.0,0.0,0.0,1.0,6.0,15.0,2.0,7.0,5.0,4.0,0.0,39.0,0
23179,0.0,1.0,2.0,0.0,0.0,4.0,4.0,11.0,4.0,5.0,1.0,4.0,1.0,39.0,0
11532,4.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,4.0,1.0,39.0,0
42232,0.0,1.0,4.0,4.0,0.0,1.0,7.0,12.0,5.0,3.0,1.0,4.0,1.0,39.0,1
39356,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,0
45339,2.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,3.0,1.0,4.0,1.0,39.0,0
15518,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,8.0,0.0,4.0,1.0,39.0,0
2267,1.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,4.0,14.0,4.0,2.0,0.0,39.0,0
27995,3.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,6.0,12.0,1.0,4.0,0.0,39.0,0
19228,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,4.0,4.0,0.0,39.0,0
5695,3.0,1.0,2.0,0.0,0.0,3.0,4.0,15.0,0.0,12.0,1.0,4.0,0.0,39.0,0
9481,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
36113,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,14.0,0.0,4.0,1.0,39.0,0
6007,2.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,0.0,4.0,4.0,4.0,1.0,39.0,1
47986,0.0,0.0,2.0,0.0,0.0,1.0,7.0,15.0,4.0,13.0,3.0,4.0,1.0,39.0,0
2669,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,6.0,4.0,1.0,4.0,0.0,39.0,1
9157,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,12.0,1.0,4.0,0.0,39.0,0
22776,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
20234,2.0,0.0,2.0,0.0,0.0,2.0,6.0,11.0,2.0,8.0,5.0,2.0,0.0,39.0,0
13206,1.0,0.0,4.0,0.0,0.0,3.0,2.0,12.0,2.0,10.0,5.0,4.0,0.0,39.0,1
37175,1.0,0.0,2.0,0.0,0.0,2.0,6.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0
7665,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,1.0,4.0,2.0,0.0,39.0,0
17481,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,3.0,4.0,1.0,0.0,0
28105,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,2.0,1.0,39.0,0
46340,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,5.0,4.0,0.0,39.0,0
17685,1.0,0.0,4.0,0.0,2.0,2.0,2.0,12.0,2.0,4.0,0.0,4.0,1.0,39.0,1
18837,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,3.0,1.0,4.0,1.0,39.0,0
42969,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,3.0,4.0,1.0,0.0,1
4608,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,4.0,1.0,4.0,0.0,39.0,0
10936,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
21537,2.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
18936,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,1.0,1.0,4.0,0.0,39.0,0
29556,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,0
19554,0.0,1.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,12.0,1.0,4.0,0.0,39.0,0
34926,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,3.0,4.0,0.0,39.0,0
36045,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,6.0,0.0,2.0,1.0,0.0,0
32613,0.0,0.0,2.0,0.0,1.0,1.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
7860,0.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,0
37732,0.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,4.0,10.0,1.0,2.0,1.0,39.0,0
1563,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,11.0,0.0,4.0,1.0,39.0,0
44292,2.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,1
26127,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0
36721,3.0,0.0,4.0,0.0,0.0,2.0,5.0,10.0,2.0,10.0,0.0,4.0,1.0,39.0,1
22187,2.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,0
36671,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,8.0,3.0,4.0,1.0,39.0,0
43215,2.0,1.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,1
3801,0.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,4.0,8.0,3.0,4.0,1.0,39.0,0
11722,1.0,0.0,2.0,0.0,0.0,1.0,7.0,11.0,2.0,8.0,5.0,2.0,0.0,39.0,0
37404,0.0,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,3.0,4.0,0.0,39.0,0
43846,0.0,0.0,2.0,0.0,0.0,2.0,0.0,15.0,4.0,0.0,4.0,3.0,0.0,39.0,0
19376,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,8.0,1.0,4.0,0.0,39.0,0
24928,1.0,1.0,3.0,0.0,0.0,1.0,1.0,7.0,4.0,4.0,1.0,4.0,1.0,39.0,0
24912,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,1.0,4.0,4.0,1.0,39.0,0
13405,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,12.0,1.0,4.0,0.0,39.0,0
2484,1.0,0.0,4.0,0.0,0.0,1.0,4.0,10.0,2.0,10.0,0.0,4.0,1.0,39.0,1
40954,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,0
42191,1.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,4.0,8.0,1.0,4.0,1.0,33.0,0
33467,2.0,0.0,2.0,0.0,0.0,3.0,5.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1
16996,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,4.0,3.0,1.0,4.0,1.0,39.0,0
23736,1.0,0.0,4.0,0.0,0.0,3.0,4.0,10.0,2.0,10.0,0.0,4.0,1.0,39.0,1
27436,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,13.0,1.0,4.0,0.0,39.0,0
14703,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,4.0,3.0,0.0,39.0,0
17155,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0
31368,0.0,0.0,2.0,0.0,0.0,2.0,6.0,15.0,2.0,14.0,2.0,3.0,1.0,7.0,1
40682,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,4.0,4.0,1.0,4.0,1.0,39.0,0
7141,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,4.0,1.0,1.0,4.0,0.0,39.0,0
47018,0.0,0.0,3.0,0.0,0.0,1.0,2.0,7.0,4.0,4.0,3.0,4.0,0.0,39.0,0
27805,1.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,1.0,5.0,4.0,0.0,39.0,1
14503,1.0,0.0,2.0,0.0,0.0,3.0,7.0,15.0,0.0,14.0,1.0,4.0,1.0,39.0,0
18195,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,4.0,4.0,4.0,0.0,39.0,0
20688,1.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,10.0,0.0,4.0,1.0,39.0,0
28075,3.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,4.0,2.0,0.0,23.0,0
17168,3.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
28669,2.0,0.0,4.0,0.0,2.0,1.0,4.0,10.0,2.0,13.0,0.0,4.0,1.0,11.0,1
