,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,target
10696,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
8570,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0
4010,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
3839,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,0
13651,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1
10736,0.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,0
3164,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,0
5129,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
17528,2.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,1
4824,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0
7163,1.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
5867,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0
10269,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
12509,3.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,1
1758,1.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
9001,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
152,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,0
18990,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1
17218,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1
4787,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0
2286,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,0
150,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0
8485,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0
16048,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1
3734,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,4.0,0.0,0
7681,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
17446,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,1
17122,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,0.0,1
8521,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0
7425,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0
12178,2.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0
4700,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
6680,0.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
17536,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,1
5433,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
12550,0.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,0.0,1.0,1
1601,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2142,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
11449,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0
12846,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,1
8985,1.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,0
12051,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
14549,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1
4570,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
12196,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0
14722,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1
5107,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,0
5722,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0
316,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
8864,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0
15228,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1
8850,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0
5980,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0
2301,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0
1878,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0
5245,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0
16322,1.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,1
8534,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
16839,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1
11641,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0
12557,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1
3296,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0
13571,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1
16019,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1
17389,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1
9264,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0
3772,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
11768,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0
14127,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,1
14842,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1
6415,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0,0
11276,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
9157,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0
4656,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0
2233,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
8729,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
17897,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1
2556,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0
16080,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1
4553,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
3525,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
1329,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
14198,3.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1
18508,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1
499,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0
11764,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,0
10324,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
4690,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0
3158,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
16898,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1
13904,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1
1835,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
5709,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,0
5712,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0
16063,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,1
18792,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1
11387,1.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
13429,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,1
6432,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0
4505,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0
16243,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,1
3853,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0
17688,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1
2770,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0
8698,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
9471,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0
14829,2.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,4.0,3.0,1
6513,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0
3758,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0
5508,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
13107,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1
8810,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,0
3849,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,0
5519,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0
5753,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
2257,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0
17992,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,1
6994,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
4972,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0
5015,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
13919,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1
17365,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1
7887,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
9691,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0
13452,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,1
3423,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0
10323,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
6321,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,0
5159,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0
13763,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1
1186,1.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,0
4800,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0
18861,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,0.0,1
11972,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0
18083,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,1
14140,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1
16470,4.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1
8454,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0
13059,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,1
10376,0.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
10340,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0
13463,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,1
15338,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1
7243,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
2922,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
13158,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1
9693,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0
5717,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
12682,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,1
15042,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,1
13943,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,1
10013,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
6650,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
10371,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
4130,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0
5002,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,0
8700,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0
2215,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
8786,1.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
14907,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1
10455,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
14070,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1
2364,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0
2566,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
8418,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0
9022,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
1168,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0
3791,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0
11934,0.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0
5417,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0
5843,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0
18127,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1
18986,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1
18458,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1
6137,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
4536,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0
8757,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0
10044,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0
5434,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0
1741,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
8103,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0
15395,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,1
10722,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
723,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,0
10710,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
10784,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
8784,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
15269,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1
7945,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
13482,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1
4182,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0
15734,0.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1
11955,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,3.0,0
10894,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0
9705,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,0
16947,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1
6805,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0
1057,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0
13354,1.0,1.0,2.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,1
7302,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0
14593,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1
7146,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0
7846,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0
3915,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0
16804,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1
9482,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,0
5719,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
12429,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1
2055,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0
14323,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1
3405,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
15634,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,1
15201,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1
3703,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,0
7769,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0
15081,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1
6080,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,0
9073,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,0
8455,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0
5841,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0
5488,1.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,3.0,0
1951,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,0
245,1.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0
9357,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
4697,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
3893,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,3.0,0
4813,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
4418,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
16359,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,1
8660,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0
16252,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1
14402,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1
4683,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0
9119,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,0
7621,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0
4247,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0
11206,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,0
3149,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
7475,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0
1876,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
7037,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0
17682,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1
3858,0.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,0
11018,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
553,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0
4965,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0
8859,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0
1281,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
4221,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,0
10291,1.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,0
13826,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1
7341,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0
16208,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1
11815,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0
13558,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1
3697,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0
14614,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,1
95,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0
2794,4.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,3.0,1.0,0
7110,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,0
3122,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,0
397,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
4519,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0
15629,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,1
17468,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1
17914,1.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1
15074,2.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,2.0,1
17954,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,1
9895,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
463,0.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,0
11286,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
7211,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0
4870,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
16028,2.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,1
11327,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,0
12984,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1
17993,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1
1512,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0
17462,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1
9114,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0
17261,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1
12711,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,1
2626,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0
16835,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,0.0,1
13270,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1
608,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,0
10155,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,0
10164,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0
9043,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0
4017,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
18338,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,2.0,1
447,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0
6718,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0
18446,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1
8679,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,0
1102,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0
16720,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1
13123,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1
14074,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,1
15581,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1
15443,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1
18354,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,1
3789,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,2.0,0.0,0
17406,1.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1
8892,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0
10728,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
15478,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,1
9612,1.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0
4879,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,0
8116,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0
